J. McLaughlin,medium,medium,low,medium,medium,Scotland,Sunderland,1.0,2020,€3.4M,71,medium,Medium/ Medium,€1.8M,€8K,1800000.0,8000.0,GK,goalkeeper
M. Büchel,medium,medium,low,medium,high,Liechtenstein,Empoli,1.0,2019,€4.4M,71,high,Medium/ Medium,€2.4M,€10K,2400000.0,10000.0,CM,midfielder
B. Oviedo,medium,medium,low,medium,high,Costa Rica,Sunderland,2.0,2020,€3.3M,71,high,High/ Medium,€1.9M,€9K,1900000.0,9000.0,LB,defender
J. Osorio,medium,medium,low,medium,high,Canada,Toronto FC,1.0,2020,€4.6M,71,high,High/ Medium,€2.9M,€6K,2900000.0,6000.0,CM,midfielder
Wagner Orsinho,medium,medium,low,medium,high,Brazil,Fluminense,1.0,2021,€3.3M,71,high,High/ Medium,€1.7M,€16K,1700000.0,16000.0,LB,defender
J. Elías,low,medium,low,medium,high,Argentina,Godoy Cruz,1.0,2021,€4.7M,71,high,Medium/ Medium,€2.8M,€8K,2800000.0,8000.0,RCM,midfielder
Evandro,medium,medium,low,medium,high,Brazil,Hull City,1.0,2019,€4M,71,high,Medium/ Medium,€2.1M,€18K,2100000.0,18000.0,CAM,midfielder
Manu Morlanes,low,medium,low,high,high,Spain,Villarreal CF,1.0,2023,€9.3M,71,high,Medium/ Medium,€4.1M,€9K,4099999.0,9000.0,CM,midfielder
K. Großkreutz,medium,medium,low,medium,high,Germany,KFC Uerdingen 05,2.0,2021,€2.6M,71,high,High/ High,€1.8M,€6K,1800000.0,6000.0,RB,defender
T. Kessler,medium,medium,low,medium,medium,Germany,1. FC Köln,1.0,2019,€2M,71,medium,Medium/ Medium,€1.4M,€10K,1400000.0,10000.0,GK,goalkeeper
M. Beevers,medium,medium,low,medium,high,England,Bolton Wanderers,1.0,2019,€3.6M,71,medium,Medium/ Medium,€1.9M,€8K,1900000.0,8000.0,LCB,defender
D. Gastaldello,medium,medium,low,medium,high,Italy,Brescia,2.0,2019,€853K,71,medium,Medium/ Medium,€550K,€2K,550000.0,2000.0,LCB,defender
P. Faragò,low,medium,low,medium,high,Italy,Cagliari,1.0,2022,€5.1M,71,high,High/ Medium,€2.9M,€18K,2900000.0,18000.0,RM,midfielder
C. Ramírez,medium,medium,low,medium,high,Colombia,Rionegro Águilas,1.0,2019,€2.4M,71,medium,Medium/ Medium,€1.8M,€2K,1800000.0,2000.0,LCB,defender
I. Bennacer,low,medium,low,high,high,Algeria,Empoli,1.0,2021,€8.1M,71,high,Medium/ Medium,€4M,€7K,4000000.0,7000.0,CM,midfielder
O. Coulibaly,medium,medium,low,medium,high,Mali,Panathinaikos FC,1.0,2019,€4.1M,71,high,High/ Medium,€1.9M,€1K,1900000.0,1000.0,RB,defender
Alex Alegría,low,medium,low,medium,high,Spain,Rayo Vallecano,1.0,2019,0,71,medium,Medium/ Medium,€3M,€15K,3000000.0,15000.0,ST,striker
C. Adjapong,low,medium,low,high,high,Italy,Sassuolo,1.0,2023,€7.3M,71,high,Medium/ Medium,€3.8M,€21K,3800000.0,21000.0,LM,midfielder
Dorado,medium,medium,low,medium,medium,Spain,Rayo Vallecano,1.0,2019,€1.2M,71,medium,Medium/ Medium,€550K,€8K,550000.0,8000.0,CB,defender
J. Walters,medium,medium,low,medium,high,Republic of Ireland,Ipswich Town,2.0,2018,0,71,high,High/ High,€1.2M,€33K,1200000.0,33000.0,ST,striker
A. De Sart,low,medium,low,medium,high,Belgium,Sint-Truidense VV,1.0,2019,€5.6M,71,high,Medium/ High,€3.3M,€6K,3300000.0,6000.0,LDM,midfielder
Luisinho Conradi,medium,medium,low,medium,high,Brazil,Atlético Mineiro,1.0,2021,€3.3M,71,high,Medium/ Medium,€1.7M,€19K,1700000.0,19000.0,LB,defender
B. Özcan,low,medium,low,medium,high,Turkey,VfB Stuttgart,1.0,2021,€6.4M,71,high,Medium/ Medium,€3.4M,€15K,3400000.0,15000.0,CAM,midfielder
P. Bamford,low,medium,low,medium,high,England,Leeds United,1.0,2022,€6.3M,71,high,High/ Medium,€3.2M,€25K,3200000.0,25000.0,ST,striker
R. López,low,medium,low,medium,high,Mexico,Pachuca,1.0,2019,€4.6M,71,high,High/ Medium,€2.6M,€16K,2600000.0,16000.0,RB,defender
F. Monteseirín,low,medium,low,medium,high,Argentina,Club Atlético Lanús,1.0,2023,€4.8M,71,medium,Low/ Medium,€2.8M,€9K,2800000.0,9000.0,CB,defender
A. Calabresi,low,medium,low,medium,high,Italy,Bologna,1.0,2022,€5.7M,71,medium,Medium/ Medium,€3M,€15K,3000000.0,15000.0,CB,defender
J. Léa Siliki,low,medium,low,high,high,France,Stade Rennais FC,1.0,2021,€7.9M,71,high,High/ Low,€3.8M,€17K,3800000.0,17000.0,CM,midfielder
J. De Sart,low,medium,low,medium,high,Belgium,KV Kortrijk,1.0,2020,€4.2M,71,high,Medium/ Medium,€2.7M,€8K,2700000.0,8000.0,CDM,midfielder
M. Sylla,low,medium,low,medium,high,Senegal,SV Zulte-Waregem,1.0,2019,0,71,high,Medium/ Medium,€3.1M,€13K,3100000.0,13000.0,RM,midfielder
K. Boli,medium,medium,low,medium,high,France,Guizhou Hengfeng FC,1.0,2019,€5.3M,71,medium,Medium/ High,€2.4M,€9K,2400000.0,9000.0,LCB,defender
D. Avdijaj,low,medium,low,medium,high,Kosovo,Willem II,1.0,2019,€5.5M,71,high,High/ Medium,€3.4M,€6K,3400000.0,6000.0,LW,midfielder
Nauzet,medium,medium,low,medium,medium,Spain,UD Las Palmas,1.0,2019,€1.9M,71,low,Medium/ Medium,€1.2M,€6K,1200000.0,6000.0,GK,goalkeeper
G. Molins,medium,medium,low,medium,high,Sweden,Malmö FF,1.0,2021,€3.1M,71,high,Medium/ High,€2.4M,€6K,2400000.0,6000.0,ST,striker
M. Hector,low,medium,low,medium,high,Jamaica,Sheffield Wednesday,1.0,2020,€4.9M,71,medium,Medium/ Medium,€2.5M,€16K,2500000.0,16000.0,LCB,defender
S. Andersson,medium,medium,low,medium,high,Sweden,1. FC Union Berlin,1.0,2020,€4.7M,71,medium,High/ Medium,€2.8M,€21K,2800000.0,21000.0,ST,striker
F. Erpen,medium,medium,low,medium,high,Argentina,San Martín de San Juan,1.0,2019,€798K,71,medium,Medium/ High,€550K,€7K,550000.0,7000.0,CB,defender
F. Meza,medium,medium,low,medium,high,Argentina,Colo-Colo,1.0,2019,€3.3M,71,high,Low/ High,€2.2M,€6K,2200000.0,6000.0,CB,defender
D. Lemos,medium,medium,low,medium,high,Argentina,Patronato,1.0,2019,€2.7M,71,high,Low/ High,€1.8M,€10K,1800000.0,10000.0,LDM,midfielder
Z. Kuzmanović,medium,medium,low,medium,high,Serbia,FC Basel 1893,2.0,2023,€3.3M,71,medium,Medium/ Medium,€2.2M,€17K,2200000.0,17000.0,CM,midfielder
Lisandro Semedo,low,medium,low,medium,high,Portugal,Fortuna Sittard,1.0,2022,€5.4M,71,high,Medium/ Low,€3.2M,€6K,3200000.0,6000.0,RW,midfielder
J. Prior,low,medium,low,medium,medium,France,FC Girondins de Bordeaux,1.0,2020,€5M,71,medium,Medium/ Medium,€2.4M,€15K,2400000.0,15000.0,GK,goalkeeper
V. Salazar,low,medium,low,medium,high,Argentina,San Lorenzo de Almagro,1.0,2021,€4.1M,71,high,High/ Medium,€2.6M,€11K,2600000.0,11000.0,RB,defender
A. Diomande,medium,medium,low,medium,high,Norway,Los Angeles FC,1.0,2020,€3.7M,71,high,Medium/ Medium,€2.4M,€7K,2400000.0,7000.0,ST,striker
A. Niane,low,medium,low,medium,high,Mali,Sporting de Charleroi,1.0,2021,€4.6M,71,high,Medium/ Low,€2.9M,€10K,2900000.0,10000.0,ST,striker
Stephen Eustáquio,low,medium,low,high,high,Portugal,GD Chaves,1.0,2023,€8.6M,71,high,Medium/ Medium,€3.8M,€5K,3800000.0,5000.0,CDM,midfielder
W. Montoya,low,medium,low,medium,high,Argentina,Cruz Azul,1.0,2020,€5.3M,71,high,Medium/ Medium,€3M,€14K,3000000.0,14000.0,RM,midfielder
Kadu,medium,medium,low,medium,high,Brazil,Göztepe SK,1.0,2019,€3.2M,71,medium,Medium/ Medium,€1.6M,€14K,1600000.0,14000.0,CB,defender
D. Bentley,low,medium,low,medium,medium,England,Brentford,1.0,2020,€4.5M,71,medium,Medium/ Medium,€2.3M,€16K,2300000.0,16000.0,GK,goalkeeper
B. Drągowski,low,medium,low,high,medium,Poland,Fiorentina,1.0,2021,€6.1M,71,medium,Medium/ Medium,€3.2M,€15K,3200000.0,15000.0,GK,goalkeeper
G. Mancini,low,medium,low,high,high,Italy,Atalanta,1.0,2020,€6M,71,medium,Low/ Medium,€3.2M,€13K,3200000.0,13000.0,LCB,defender
T. Clarke,medium,medium,low,medium,high,England,Preston North End,1.0,2019,€3.3M,71,medium,Medium/ High,€1.8M,€9K,1800000.0,9000.0,RB,defender
F. Boeckx,medium,medium,low,medium,medium,Belgium,RSC Anderlecht,1.0,2020,€2.2M,71,low,Medium/ Medium,€1.4M,€10K,1400000.0,10000.0,GK,goalkeeper
Adryan,low,medium,low,medium,high,Brazil,FC Sion,1.0,2020,€5.4M,71,high,Medium/ Low,€3.2M,€17K,3200000.0,17000.0,LS,striker
M. Grüttner,medium,medium,low,medium,high,Germany, SSV Jahn Regensburg,1.0,2020,€2.9M,71,medium,High/ High,€1.9M,€9K,1900000.0,9000.0,RS,striker
J. Cevallos,low,medium,low,medium,high,Ecuador,Sporting Lokeren,1.0,2022,€5M,71,high,Medium/ Medium,€3.2M,€9K,3200000.0,9000.0,CAM,midfielder
L. Acosta,low,medium,low,medium,high,Argentina,Belgrano de Córdoba,1.0,2020,€4.3M,71,medium,Medium/ Medium,€2.6M,€6K,2600000.0,6000.0,GK,goalkeeper
M. Guendouzi,low,medium,low,high,high,France,Arsenal,1.0,2023,€10M,71,high,Medium/ High,€4M,€20K,4000000.0,20000.0,CDM,midfielder
F. Nita,medium,medium,low,medium,high,Romania,Sparta Praha,1.0,2021,€3.3M,71,low,Medium/ Medium,€1.5M,€1K,1500000.0,1000.0,GK,goalkeeper
P. Ebert,medium,medium,low,medium,high,Germany,SG Dynamo Dresden,1.0,2019,€3.3M,71,high,Medium/ High,€2.1M,€13K,2100000.0,13000.0,LF,striker
D. Marshall,medium,medium,low,medium,medium,Scotland,Hull City,1.0,2019,€2.3M,71,medium,Medium/ Medium,€1.2M,€13K,1200000.0,13000.0,GK,goalkeeper
K. Peterson,low,medium,low,medium,high,Sweden,Heracles Almelo,1.0,2019,€5.4M,71,high,High/ Medium,€3.2M,€6K,3200000.0,6000.0,LM,midfielder
S. Lammers,low,medium,low,high,high,Netherlands,SC Heerenveen,1.0,2019,0,71,high,Medium/ Medium,€3.7M,€8K,3700000.0,8000.0,ST,striker
A. King,medium,medium,low,medium,high,Wales,Leicester City,1.0,2020,€4.3M,71,high,Medium/ Medium,€2.3M,€38K,2300000.0,38000.0,CM,midfielder
P. Mwene,low,medium,low,medium,high,Austria,1. FSV Mainz 05,1.0,2021,€5.6M,71,high,High/ Medium,€2.8M,€13K,2800000.0,13000.0,RB,defender
Andrei Girotto,medium,medium,low,medium,high,Brazil,FC Nantes,1.0,2021,€4.7M,71,high,Low/ High,€2.4M,€15K,2400000.0,15000.0,CDM,midfielder
Danilo Silva,medium,medium,low,medium,high,Brazil,Los Angeles FC,1.0,2018,0,71,high,Medium/ Medium,€1.6M,€15K,1600000.0,15000.0,RCB,defender
B. Kuscevic,low,medium,low,high,high,Chile,Universidad Católica,1.0,2023,€5.3M,71,medium,Medium/ Medium,€3.3M,€6K,3300000.0,6000.0,LCB,defender
D. Sallói,low,medium,low,high,high,Hungary,Sporting Kansas City,1.0,2019,€6.3M,71,high,High/ Medium,€3.7M,€5K,3700000.0,5000.0,LW,midfielder
Ukra,medium,medium,low,medium,high,Portugal,Santa Clara,1.0,2019,€4.7M,71,high,Medium/ Medium,€2.2M,€5K,2200000.0,5000.0,RW,midfielder
B. Acosta,medium,medium,low,medium,high,Costa Rica,SK Brann,1.0,2019,€2M,71,medium,Medium/ High,€1.6M,€4K,1600000.0,4000.0,LCB,defender
Tramontinaldo,medium,medium,low,medium,high,Brazil,Atlético Paranaense,1.0,2021,€1.3M,71,high,Medium/ Medium,€675K,€9K,675000.0,9000.0,RB,defender
S. Hernández,medium,medium,low,medium,high,Colombia,Junior FC,1.0,2021,€2.9M,71,high,Medium/ Low,€2.1M,€3K,2100000.0,3000.0,CAM,midfielder
L. Lacroix,medium,medium,low,medium,high,Switzerland,Hamburger SV,1.0,2019,0,71,medium,Medium/ Medium,€2.6M,€17K,2600000.0,17000.0,CB,defender
A. Godoy,medium,medium,low,medium,high,Panama,San Jose Earthquakes,1.0,2023,€3.4M,71,medium,Medium/ Medium,€2.4M,€6K,2400000.0,6000.0,RCM,midfielder
N. McGinn,medium,medium,low,medium,high,Northern Ireland,Aberdeen,1.0,2021,€3.9M,71,high,Medium/ Medium,€2.2M,€6K,2200000.0,6000.0,RM,midfielder
T. Boyd,low,medium,low,medium,high,New Zealand,Vitória Guimarães,1.0,2019,€6.9M,71,high,Medium/ Medium,€3.2M,€6K,3200000.0,6000.0,RM,midfielder
M. Eikrem,medium,medium,low,medium,medium,Norway,Molde FK,1.0,2022,€3M,71,high,Medium/ Low,€2.4M,€6K,2400000.0,6000.0,CAM,midfielder
Kang Hyeon Mu,low,medium,low,medium,medium,Korea Republic,Pohang Steelers,1.0,2023,€2.9M,71,medium,Medium/ Medium,€2.2M,€4K,2200000.0,4000.0,GK,goalkeeper
H. Toledo,low,medium,low,medium,high,Argentina,Argentinos Juniors,1.0,2019,€4.8M,71,high,Medium/ Low,€3.2M,€9K,3200000.0,9000.0,LW,midfielder
M. Lacen,medium,medium,low,medium,high,Algeria,Málaga CF,2.0,2019,€1.2M,71,medium,Medium/ High,€725K,€7K,725000.0,7000.0,CDM,midfielder
E. Adu,medium,medium,low,medium,high,Ghana,AIK,1.0,2020,€3.2M,71,high,Low/ Low,€2.4M,€7K,2400000.0,7000.0,CM,midfielder
L. Antei,medium,medium,low,medium,high,Italy,Benevento,1.0,2022,€4.1M,71,medium,Medium/ Medium,€2.5M,€4K,2500000.0,4000.0,CB,defender
Adriano,medium,medium,low,medium,high,Brazil,Jeonbuk Hyundai Motors,2.0,2022,€3M,71,high,Medium/ Low,€2.3M,€9K,2300000.0,9000.0,ST,striker
N. Foor,medium,medium,low,medium,high,Netherlands,Vitesse,1.0,2020,€4.4M,71,high,Medium/ High,€2.8M,€10K,2800000.0,10000.0,LCM,midfielder
C. Quintana,medium,medium,low,medium,high,Argentina,Club Atlético Talleres,1.0,2019,€2.6M,71,medium,Low/ Medium,€1.8M,€10K,1800000.0,10000.0,CB,defender
Ângelo Neto,medium,medium,low,medium,high,Brazil,Moreirense FC,1.0,2019,€5.2M,71,high,Medium/ Medium,€2.5M,€5K,2500000.0,5000.0,RCM,midfielder
A. Tinnerholm,medium,medium,low,medium,high,Sweden,New York City FC,1.0,2022,€3.5M,71,high,High/ High,€2.2M,€5K,2200000.0,5000.0,RB,defender
V. Verre,low,medium,low,medium,high,Italy,Perugia,1.0,2019,0,71,high,Medium/ Medium,€3.1M,€18K,3100000.0,18000.0,LCM,midfielder
I. Provedel,low,medium,low,medium,medium,Italy,Empoli,1.0,2021,€4.7M,71,medium,Medium/ Medium,€2.4M,€6K,2400000.0,6000.0,GK,goalkeeper
R. Herrera,medium,medium,low,medium,high,Uruguay,Pachuca,1.0,2023,€3.1M,71,medium,Medium/ Medium,€1.8M,€18K,1800000.0,18000.0,CB,defender
J. Féret,medium,medium,low,medium,high,France,AJ Auxerre,2.0,2019,€1.8M,71,medium,High/ Medium,€1M,€4K,1000000.0,4000.0,CAM,midfielder
J. Attamah,low,medium,low,medium,high,Ghana,Medipol Başakşehir FK,1.0,2020,€5M,71,medium,High/ Medium,€2.5M,€12K,2500000.0,12000.0,CB,defender
Bremer,low,medium,low,high,high,Brazil,Torino,1.0,2023,€6.1M,71,medium,Medium/ Medium,€3.2M,€16K,3200000.0,16000.0,CB,defender
Dorca,medium,medium,low,medium,high,Spain,AD Alcorcón,1.0,2019,€880K,71,medium,Medium/ High,€550K,€5K,550000.0,5000.0,LDM,midfielder
Defendi,medium,medium,low,medium,medium,Brazil,CD Aves,1.0,2019,€2.9M,71,medium,Medium/ Medium,€1.4M,€8K,1400000.0,8000.0,CB,defender
Jonas,medium,medium,low,medium,high,Brazil,Al Ittihad,1.0,2021,€4.1M,71,medium,Medium/ High,€2.3M,€21K,2300000.0,21000.0,LDM,midfielder
P. Armero,medium,medium,low,medium,high,Colombia,América de Cali,2.0,2018,€2.1M,71,high,High/ Medium,€1.6M,€2K,1600000.0,2000.0,LB,defender
H. Van Der Bruggen,low,medium,low,medium,high,Belgium,KV Kortrijk,1.0,2021,€4.6M,71,high,Medium/ High,€2.9M,€9K,2900000.0,9000.0,LCM,midfielder
L. Garritano,low,medium,low,medium,high,Italy,Cosenza,1.0,2019,0,71,high,Medium/ Medium,€3.2M,€11K,3200000.0,11000.0,CAM,midfielder
K. Balanta,low,medium,low,high,high,Colombia,Deportivo Cali,1.0,2023,€6M,71,medium,Medium/ Medium,€3.8M,€2K,3800000.0,2000.0,CDM,midfielder
Silvosinho,medium,medium,low,medium,high,Brazil,Santos,1.0,2021,€1.3M,71,high,Medium/ Medium,€675K,€11K,675000.0,11000.0,RB,defender
Tony Muttinho,medium,medium,low,medium,high,Brazil,Paraná,1.0,2018,€1.3M,71,high,Medium/ Medium,€675K,€13K,675000.0,13000.0,RB,defender
D. Petratos,low,medium,low,medium,high,Australia,Newcastle Jets,1.0,2022,€3.9M,71,high,High/ Medium,€3M,€4K,3000000.0,4000.0,RM,midfielder
Manu Barreiro,medium,medium,low,medium,high,Spain,Gimnàstic de Tarragona,1.0,2019,€3.4M,71,medium,Medium/ Medium,€2.1M,€7K,2100000.0,7000.0,ST,striker
R. Köse,medium,medium,low,medium,medium,Turkey,Kasimpaşa SK,1.0,2021,€3M,71,low,Medium/ Medium,€1.5M,€7K,1500000.0,7000.0,GK,goalkeeper
Oier,medium,medium,low,medium,high,Spain,CA Osasuna,1.0,2019,€2.2M,71,high,Medium/ Medium,€1.4M,€7K,1400000.0,7000.0,RDM,midfielder
N. Rimando,high,medium,low,medium,medium,United States,Real Salt Lake,1.0,2019,€240K,71,medium,Medium/ Medium,€160K,€3K,160000.0,3000.0,GK,goalkeeper
J. Arzura,low,medium,low,medium,high,Argentina,UD Almería,1.0,2019,0,71,high,Medium/ High,€2.6M,€12K,2600000.0,12000.0,CDM,midfielder
S. Davis,low,medium,low,medium,high,United States,New York Red Bulls,1.0,2021,€4.9M,71,high,Medium/ Medium,€3.1M,€6K,3100000.0,6000.0,LDM,midfielder
Nacho Vidal,low,medium,low,medium,high,Spain,CA Osasuna,1.0,2022,€5M,71,high,High/ Medium,€2.8M,€6K,2800000.0,6000.0,RB,defender
M. Samudio,medium,medium,low,medium,high,Paraguay,Querétaro,1.0,2019,€2.6M,71,high,Medium/ High,€1.6M,€7K,1600000.0,7000.0,LB,defender
M. Martin,medium,medium,low,medium,medium,France,Stade de Reims,2.0,2019,€4.5M,71,high,Medium/ Medium,€2.2M,€12K,2200000.0,12000.0,CAM,midfielder
F. Cubero,high,medium,low,medium,high,Argentina,Vélez Sarsfield,1.0,2019,€240K,71,medium,Low/ Medium,€160K,€6K,160000.0,6000.0,CB,defender
R. Baca,medium,medium,low,medium,high,Mexico,Cruz Azul,1.0,2022,€4M,71,high,High/ High,€2.4M,€17K,2400000.0,17000.0,LDM,midfielder
Ivo Pinto,medium,medium,low,medium,high,Portugal,Norwich City,1.0,2019,€3.6M,71,high,High/ Medium,€1.9M,€17K,1900000.0,17000.0,RB,defender
S. Doukara,medium,medium,low,medium,high,France,Antalyaspor,1.0,2020,€5.9M,71,high,Medium/ Medium,€2.8M,€13K,2800000.0,13000.0,ST,striker
Y. Shakhov,medium,medium,low,medium,high,Ukraine,PAOK,1.0,2019,€5.2M,71,high,High/ Medium,€2.5M,€1K,2500000.0,1000.0,CAM,midfielder
O. Çek,medium,medium,low,medium,high,Turkey,Kasimpaşa SK,1.0,2020,€4.5M,71,high,High/ Medium,€2.2M,€9K,2200000.0,9000.0,LB,defender
O. Zinchenko,low,medium,low,high,high,Ukraine,Manchester City,1.0,2021,€6.8M,71,high,High/ Medium,€3.3M,€38K,3300000.0,38000.0,LB,defender
S. Limbombe,medium,medium,low,medium,high,Belgium,KAA Gent,1.0,2021,€3.7M,71,high,High/ Medium,€2.5M,€15K,2500000.0,15000.0,RM,midfielder
K. Galanopoulos,low,medium,low,high,high,Greece,AEK Athens,1.0,2021,€11.5M,71,high,Medium/ High,€4.1M,€1K,4099999.0,1000.0,RDM,midfielder
Feng Xiaoting,medium,medium,low,medium,high,China PR,Guangzhou Evergrande Taobao FC,1.0,2020,€3M,71,medium,Medium/ High,€1.4M,€11K,1400000.0,11000.0,RCB,defender
M. Jevtovic,low,medium,low,medium,high,Serbia,Atiker Konyaspor,1.0,2020,€5.6M,71,medium,Medium/ High,€2.7M,€9K,2700000.0,9000.0,RDM,midfielder
Arroyo,medium,medium,low,medium,high,Spain,Albacete BP,1.0,2019,€2.9M,71,high,Medium/ Medium,€1.8M,€6K,1800000.0,6000.0,RCB,defender
Joel Pereira,low,medium,low,high,medium,Portugal,Vitória de Setúbal,1.0,2019,0,71,low,Medium/ Medium,€3.2M,€35K,3200000.0,35000.0,GK,goalkeeper
Xavier,low,medium,low,medium,high,Portugal,CD Tondela,1.0,2020,€6.1M,71,high,High/ Medium,€2.8M,€4K,2800000.0,4000.0,LM,midfielder
E. Remedi,low,medium,low,medium,high,Argentina,Atlanta United,1.0,2023,€5.1M,71,high,Medium/ High,€3M,€5K,3000000.0,5000.0,LDM,midfielder
L. Mareček,medium,medium,low,medium,high,Czech Republic,Sporting Lokeren,1.0,2021,€3.5M,71,high,Medium/ Medium,€2.4M,€10K,2400000.0,10000.0,LCM,midfielder
C. Martina,medium,medium,low,medium,high,Curacao,Stoke City,1.0,2019,0,71,high,High/ Medium,€1.9M,€46K,1900000.0,46000.0,RB,defender
K. Sugimoto,low,medium,low,medium,high,Japan,Cerezo Osaka,1.0,2021,€4M,71,high,High/ Medium,€3M,€6K,3000000.0,6000.0,RS,striker
A. Wilkinson,medium,medium,low,medium,high,Australia,Sydney FC,1.0,2020,€1.2M,71,medium,Medium/ High,€950K,€6K,950000.0,6000.0,RCB,defender
Mano,medium,medium,low,medium,high,Portugal,Vitória de Setúbal,1.0,2020,€3.3M,71,high,High/ Medium,€1.6M,€4K,1600000.0,4000.0,RB,defender
B. Rienstra,medium,medium,low,medium,high,Netherlands,SC Heerenveen,1.0,2021,€3.5M,71,high,Medium/ Medium,€2.4M,€7K,2400000.0,7000.0,RDM,midfielder
Z. Kalmár,low,medium,low,medium,high,Hungary,0,1.0,,0,71,high,Medium/ Medium,€0,€0,0.0,0.0,LCM,midfielder
P. Aquino,low,medium,low,medium,high,Peru,Club León,1.0,2019,€4.8M,71,high,Medium/ High,€2.7M,€14K,2700000.0,14000.0,CDM,midfielder
R. Faty,medium,medium,low,medium,high,Senegal,MKE Ankaragücü,1.0,2019,€3.2M,71,medium,Medium/ High,€1.6M,€13K,1600000.0,13000.0,RDM,midfielder
M. te Wierik,medium,medium,low,medium,high,Netherlands,FC Groningen,1.0,2020,€3.8M,71,medium,Medium/ Medium,€2.5M,€6K,2500000.0,6000.0,RCB,defender
J. Callsen-Bracker,medium,medium,low,medium,medium,Germany,FC Augsburg,2.0,2019,€1.6M,71,medium,Low/ Medium,€950K,€14K,950000.0,14000.0,CB,defender
J. Isijara,medium,medium,low,medium,high,Mexico,Santos Laguna,1.0,2018,€4.1M,71,high,High/ Medium,€2.4M,€14K,2400000.0,14000.0,RM,midfielder
R. Torres,medium,medium,low,medium,medium,Panama,Seattle Sounders FC,1.0,2019,€2M,71,medium,Medium/ Medium,€1.4M,€5K,1400000.0,5000.0,CB,defender
M. Çelik,low,medium,low,high,high,Turkey,LOSC Lille,1.0,2023,€8.2M,71,high,High/ Medium,€3.7M,€12K,3700000.0,12000.0,RB,defender
B. Sharp,medium,medium,low,medium,high,England,Sheffield United,1.0,2019,€3.6M,71,high,Medium/ High,€1.9M,€10K,1900000.0,10000.0,LS,striker
T. Tomiyasu,low,medium,low,high,high,Japan,Sint-Truidense VV,1.0,2021,€5.9M,71,high,Medium/ Medium,€3.5M,€3K,3500000.0,3000.0,RCB,defender
G. Thorne,low,medium,low,medium,high,England,Derby County,1.0,2020,€5.1M,71,medium,Medium/ Medium,€2.6M,€23K,2600000.0,23000.0,CDM,midfielder
O. Rashid,medium,medium,low,medium,high,Iraq,Santa Clara,1.0,2019,€6.3M,71,high,Medium/ Medium,€2.9M,€4K,2900000.0,4000.0,LCM,midfielder
