F. Mollet,mid age,average,cheap,average,average,fast,High,€9M,€25K,9000000.0,25000.0,CAM,midfielder
D. Dumfries,young,average,cheap,good,good,fast,High,€8.5M,€13K,8500000.0,13000.0,RB,defender
Koo Ja Cheol,mid age,average,cheap,average,good,fast,Medium,€7.5M,€25K,7500000.0,25000.0,CAM,midfielder
A. Petagna,young,average,cheap,good,good,average,Medium,€10.5M,€25K,10500000.0,25000.0,RS,striker
De Tomás,young,average,cheap,good,good,average,Medium,€11M,€105K,11000000.0,105000.0,ST,striker
E. Balanta,mid age,average,cheap,good,good,average,High,€9M,€23K,9000000.0,23000.0,LCB,defender
J. Allen,mid age,average,cheap,average,good,fast,High,€7.5M,€44K,7500000.0,44000.0,RDM,midfielder
Alan Carvalho,mid age,average,cheap,average,good,fast,Medium,€8M,€21K,8000000.0,21000.0,ST,striker
S. Ristovski,mid age,average,cheap,average,good,fast,High,€7.5M,€12K,7500000.0,12000.0,RB,defender
Maicón,mid age,average,cheap,average,good,fast,Medium,€8M,€19K,8000000.0,19000.0,RM,midfielder
D. Quintero,mid age,average,cheap,average,average,fast,High,€7.5M,€10K,7500000.0,10000.0,CAM,midfielder
P. Højbjerg,young,average,cheap,good,average,average,Medium,€10M,€38K,10000000.0,38000.0,RCM,midfielder
I. Santini,mid age,average,cheap,average,good,average,High,€7.5M,€23K,7500000.0,23000.0,ST,striker
Vieirinha,mid age,average,cheap,average,average,fast,High,€4.3M,€1K,4300000.0,1000.0,LB,defender
M. Boselli,old,average,cheap,average,average,average,High,€4.8M,€32K,4800000.0,32000.0,ST,striker
L. Antonelli,mid age,average,cheap,average,good,fast,High,€5M,€14K,5000000.0,14000.0,LB,defender
B. Embolo,young,average,cheap,good,good,fast,Medium,€12.5M,€24K,12500000.0,24000.0,ST,striker
V. Eysseric,mid age,average,cheap,average,average,fast,Medium,€9M,€53K,9000000.0,53000.0,LW,midfielder
C. Salcedo,young,average,cheap,good,average,average,Medium,€8.5M,€25K,8500000.0,25000.0,RCB,defender
A. Ranocchia,mid age,average,cheap,average,average,slow,Low,€5.5M,€47K,5500000.0,47000.0,CB,defender
T. Baumgartl,young,average,cheap,good,average,average,Medium,€8.5M,€25K,8500000.0,25000.0,RCB,defender
F. Bustos,young,average,cheap,good,average,fast,High,€9M,€16K,9000000.0,16000.0,RB,defender
P. Jansson,mid age,average,cheap,average,average,average,Medium,€7.5M,€38K,7500000.0,38000.0,RCB,defender
W. Vainqueur,mid age,average,cheap,average,good,average,Medium,€6M,€18K,6000000.0,18000.0,CDM,midfielder
S. Kverkvelia,mid age,average,cheap,good,average,average,Medium,€8.5M,€1K,8500000.0,1000.0,CB,defender
P. Aguilar,mid age,average,cheap,average,good,average,Medium,€5M,€23K,5000000.0,23000.0,RCB,defender
A. Ndiaye Diedhiou,young,average,cheap,good,good,fast,High,€12M,€17K,12000000.0,17000.0,LM,midfielder
Rafinha,mid age,average,cheap,average,average,fast,Medium,€4.3M,€53K,4300000.0,53000.0,RB,defender
D. Limberský,old,average,cheap,average,good,fast,High,€2.2M,€1K,2200000.0,1000.0,LB,defender
G. Cabral,mid age,average,cheap,average,good,slow,Medium,€4.4M,€21K,4400000.0,21000.0,CB,defender
J. De Guzmán,mid age,average,cheap,average,good,fast,High,€7M,€32K,7000000.0,32000.0,RCM,midfielder
S. Terodde,mid age,average,cheap,average,average,average,Medium,€7.5M,€23K,7500000.0,23000.0,LS,striker
J. Fernandes,mid age,average,cheap,average,good,fast,High,€7.5M,€16K,7500000.0,16000.0,LM,midfielder
Kiko Femenía,mid age,average,cheap,average,good,fast,High,€7M,€44K,7000000.0,44000.0,RB,defender
Recio,mid age,average,cheap,average,average,average,Medium,€8M,€26K,8000000.0,26000.0,CM,midfielder
A. Samedov,old,average,cheap,average,average,fast,High,€4.7M,€1K,4700000.0,1000.0,RW,midfielder
A. Smith,mid age,average,cheap,average,average,fast,High,€6.5M,€51K,6500000.0,51000.0,RB,defender
Maurício,mid age,average,cheap,average,good,fast,High,€6M,€1K,6000000.0,1000.0,LDM,midfielder
D. Stephens,mid age,average,cheap,average,good,average,Medium,€7.5M,€46K,7500000.0,46000.0,RCM,midfielder
Miguel Lopes,mid age,average,cheap,average,good,fast,High,€5M,€17K,5000000.0,17000.0,RB,defender
I. Belfodil,mid age,average,cheap,average,average,fast,High,€9.5M,€35K,9500000.0,35000.0,ST,striker
J. Campbell,mid age,average,cheap,average,good,fast,High,€9M,€19K,9000000.0,19000.0,LF,striker
Marc Roca,young,average,cheap,good,average,average,Medium,€11.5M,€17K,11500000.0,17000.0,CDM,midfielder
M. Veljković,young,average,cheap,good,good,average,Medium,€9.5M,€21K,9500000.0,21000.0,RCB,defender
J. Willems,young,average,cheap,average,good,fast,High,€8M,€25K,8000000.0,25000.0,LB,defender
A. Lennon,mid age,average,cheap,average,good,fast,High,€7M,€48K,7000000.0,48000.0,RM,midfielder
Júnior Caiçara,mid age,average,cheap,average,good,fast,High,€6M,€24K,6000000.0,24000.0,RB,defender
C. Biraghi,mid age,average,cheap,average,good,fast,Medium,€7.5M,€42K,7500000.0,42000.0,LB,defender
Aritz Elustondo,young,average,cheap,good,average,average,Medium,€8.5M,€21K,8500000.0,21000.0,CB,defender
O. Romero,mid age,average,cheap,average,good,fast,Medium,€9M,€16K,9000000.0,16000.0,RM,midfielder
V. Koziello,young,average,cheap,good,average,fast,Medium,€10.5M,€19K,10500000.0,19000.0,CM,midfielder
A. Cresswell,mid age,average,cheap,average,good,fast,High,€6M,€63K,6000000.0,63000.0,LB,defender
Alex Berenguer,young,average,cheap,good,good,fast,Medium,€10.5M,€34K,10500000.0,34000.0,LM,midfielder
C. Davies,old,average,cheap,average,average,average,Medium,€3.1M,€38K,3100000.0,38000.0,CB,defender
C. Kouyaté,mid age,average,cheap,average,good,average,High,€6M,€46K,6000000.0,46000.0,LCM,midfielder
Y. Kobayashi,mid age,average,cheap,average,average,fast,High,€7.5M,€12K,7500000.0,12000.0,ST,striker
Camarasa,young,average,cheap,good,good,average,High,€10.5M,€20K,10500000.0,20000.0,RM,midfielder
J. Martin,mid age,average,cheap,average,average,average,High,€7.5M,€20K,7500000.0,20000.0,LCM,midfielder
J. Grealish,young,average,cheap,good,average,fast,Medium,€11.5M,€18K,11500000.0,18000.0,LCM,midfielder
D. Pelkas,young,average,cheap,average,average,fast,High,€10M,€1K,10000000.0,1000.0,LM,midfielder
J. Montero,mid age,average,cheap,average,average,fast,High,€8M,€30K,8000000.0,30000.0,LM,midfielder
J. Forrest,mid age,average,cheap,average,good,fast,High,€8.5M,€48K,8500000.0,48000.0,RM,midfielder
Varela,mid age,average,cheap,average,good,average,Medium,€5.5M,€1K,5500000.0,1000.0,LCB,defender
M. Antenucci,old,average,cheap,average,average,fast,High,€4.8M,€17K,4800000.0,17000.0,LS,striker
R. Durmisi,young,average,cheap,good,good,fast,High,€8.5M,€33K,8500000.0,33000.0,LB,defender
P. Schwegler,mid age,average,cheap,average,average,average,Medium,€5M,€29K,5000000.0,29000.0,CDM,midfielder
A. Hunt,mid age,average,cheap,average,average,fast,Medium,€7M,€16K,7000000.0,16000.0,RCM,midfielder
Aday Benítez,mid age,average,cheap,average,average,fast,High,€5.5M,€26K,5500000.0,26000.0,LWB,defender
K. Tierney,young,average,cheap,good,good,fast,High,€11M,€32K,11000000.0,32000.0,LB,defender
S. Gigot,young,average,cheap,good,average,average,Medium,€8.5M,€1K,8500000.0,1000.0,RCB,defender
I. Brizuela,mid age,average,cheap,average,good,fast,High,€8M,€36K,8000000.0,36000.0,RM,midfielder
A. Souquet,mid age,average,cheap,average,average,fast,High,€7.5M,€19K,7500000.0,19000.0,RB,defender
A. Delort,mid age,average,cheap,average,good,fast,Medium,€9M,€30K,9000000.0,30000.0,LS,striker
P. Zabaleta,old,average,cheap,average,good,average,Medium,€3M,€60K,3000000.0,60000.0,RB,defender
Andeson Trigo,mid age,average,cheap,average,good,fast,High,€5.5M,€25K,5500000.0,25000.0,LB,defender
J. Gnagnon,young,average,cheap,good,good,average,Medium,€9.5M,€11K,9500000.0,11000.0,CB,defender
Mosquera,mid age,average,cheap,average,average,average,Medium,€5.5M,€10K,5500000.0,10000.0,CDM,midfielder
I. Bebou,young,average,cheap,good,average,fast,High,€10.5M,€28K,10500000.0,28000.0,RM,midfielder
R. Morrison,mid age,average,cheap,average,average,fast,Medium,€9.5M,€40K,9500000.0,40000.0,CAM,midfielder
L. Christodoulopoulos,mid age,average,cheap,average,average,fast,High,€7M,€1K,7000000.0,1000.0,RM,midfielder
J. McArthur,mid age,average,cheap,average,good,average,High,€7M,€48K,7000000.0,48000.0,RM,midfielder
W. Hoedt,young,average,cheap,good,average,average,Medium,€8.5M,€34K,8500000.0,34000.0,LCB,defender
R. Holding,young,average,cheap,good,good,average,Medium,€9.5M,€64K,9500000.0,64000.0,CB,defender
F. Montero,mid age,average,cheap,average,average,fast,Medium,€7.5M,€15K,7500000.0,15000.0,ST,striker
N. Sliti,mid age,average,cheap,average,good,fast,Medium,€9M,€15K,9000000.0,15000.0,RM,midfielder
J. Vázquez,mid age,average,cheap,average,good,average,Medium,€5.5M,€20K,5500000.0,20000.0,LCM,midfielder
Rodrigo Ely,young,average,cheap,good,average,average,Medium,€8.5M,€18K,8500000.0,18000.0,CB,defender
M. Benítez,young,average,cheap,good,average,fast,High,€10M,€18K,10000000.0,18000.0,CAM,midfielder
Y. Yazıcı,young,average,cheap,good,average,fast,High,€11M,€22K,11000000.0,22000.0,RM,midfielder
Y. Sankharé,mid age,average,cheap,average,good,average,High,€7.5M,€39K,7500000.0,39000.0,LCM,midfielder
A. N'Diaye,mid age,average,cheap,average,average,average,Medium,€7M,€28K,7000000.0,28000.0,RDM,midfielder
S. Bell,mid age,average,cheap,average,average,average,Medium,€7.5M,€24K,7500000.0,24000.0,RCB,defender
K. Linetty,young,average,cheap,good,good,fast,High,€10.5M,€28K,10500000.0,28000.0,CM,midfielder
F. Uduokhai,young,average,cheap,good,average,average,Medium,€10M,€26K,10000000.0,26000.0,CB,defender
M. Samatta,mid age,average,cheap,average,good,fast,High,€10M,€18K,10000000.0,18000.0,ST,striker
Barragán,mid age,average,cheap,average,good,fast,Medium,€5M,€21K,5000000.0,21000.0,RWB,defender
R. Hamouma,mid age,average,cheap,average,average,fast,High,€7M,€30K,7000000.0,30000.0,RM,midfielder
Toño García,mid age,average,cheap,average,good,fast,High,€6M,€22K,6000000.0,22000.0,LM,midfielder
A. Szalai,mid age,average,cheap,average,average,average,Medium,€7.5M,€35K,7500000.0,35000.0,ST,striker
Raúl Navas,mid age,average,cheap,average,average,slow,Medium,€5.5M,€24K,5500000.0,24000.0,CB,defender
B. Koné,mid age,average,cheap,average,average,average,Medium,€5.5M,€20K,5500000.0,20000.0,LCB,defender
J. Brekalo,young,average,cheap,good,average,fast,Medium,€11.5M,€33K,11500000.0,33000.0,LW,midfielder
Diego Tardelli,old,average,cheap,average,good,fast,High,€4.7M,€20K,4700000.0,20000.0,LS,striker
A. Hegazi,mid age,average,cheap,average,good,slow,Medium,€7.5M,€31K,7500000.0,31000.0,LCB,defender
D. Gray,young,average,cheap,good,average,fast,High,€11M,€50K,11000000.0,50000.0,LM,midfielder
M. Pjaca,young,average,cheap,good,good,fast,High,€11M,€75K,11000000.0,75000.0,LW,midfielder
M. Arambarri,young,average,cheap,good,average,average,Medium,€8.5M,€18K,8500000.0,18000.0,RCM,midfielder
A. Ćorić,young,average,cheap,good,average,fast,Medium,€14M,€38K,14000000.0,38000.0,CAM,midfielder
T. Gebre Selassie,mid age,average,cheap,average,good,fast,Medium,€5M,€24K,5000000.0,24000.0,RB,defender
C. Nkunku,young,average,cheap,good,average,fast,Medium,€11.5M,€46K,11500000.0,46000.0,CM,midfielder
M. Topal,mid age,average,cheap,average,good,average,Medium,€4.4M,€51K,4400000.0,51000.0,RDM,midfielder
Léo Matos,mid age,average,cheap,average,good,fast,High,€4.3M,€1K,4300000.0,1000.0,RB,defender
F. Kainz,mid age,average,cheap,average,average,fast,Medium,€9M,€28K,9000000.0,28000.0,LW,midfielder
B. Henrichs,young,average,cheap,good,average,fast,High,€9.5M,€36K,9500000.0,36000.0,LB,defender
Victildinho,old,average,cheap,average,average,fast,Medium,€2.2M,€13K,2200000.0,13000.0,RB,defender
D. Praet,young,average,cheap,good,average,fast,High,€10M,€28K,10000000.0,28000.0,RCM,midfielder
A. Umar,young,average,cheap,good,good,fast,High,€10.5M,€13K,10500000.0,13000.0,RM,midfielder
N. El Zhar,mid age,average,cheap,average,average,fast,Medium,€7M,€28K,7000000.0,28000.0,RM,midfielder
O. Colley,mid age,average,cheap,good,average,average,Medium,€8.5M,€28K,8500000.0,28000.0,LCB,defender
J. Aholou,young,average,cheap,good,average,average,High,€9.5M,€44K,9500000.0,44000.0,LDM,midfielder
G. Clichy,mid age,average,cheap,average,good,fast,Medium,€4.3M,€23K,4300000.0,23000.0,LB,defender
Rubén Sobrino,mid age,average,cheap,average,average,fast,Medium,€9.5M,€25K,9500000.0,25000.0,RS,striker
J. Iturbe,mid age,average,cheap,average,average,fast,Medium,€9.5M,€23K,9500000.0,23000.0,RW,midfielder
H. Soudani,mid age,average,cheap,average,average,fast,High,€7.5M,€51K,7500000.0,51000.0,ST,striker
M. Bradley,mid age,average,cheap,average,good,average,Medium,€5.5M,€8K,5500000.0,8000.0,CDM,midfielder
Z. Labyad,mid age,average,cheap,average,average,fast,Medium,€9.5M,€17K,9500000.0,17000.0,CAM,midfielder
D. Mbokani,mid age,average,cheap,average,good,average,Medium,€6M,€15K,6000000.0,15000.0,ST,striker
T. Mangani,mid age,average,cheap,average,average,average,Medium,€6.5M,€23K,6500000.0,23000.0,CM,midfielder
E. Insúa,mid age,average,cheap,average,good,fast,High,€6M,€31K,6000000.0,31000.0,LWB,defender
N. Domingo,old,average,cheap,average,good,average,Low,€3.1M,€19K,3100000.0,19000.0,LDM,midfielder
D. Yedlin,young,average,cheap,good,good,fast,High,€8.5M,€34K,8500000.0,34000.0,RB,defender
D. González,mid age,average,cheap,average,good,average,Medium,€7M,€22K,7000000.0,22000.0,LCM,midfielder
M. Simon,young,average,cheap,good,good,fast,High,€10.5M,€20K,10500000.0,20000.0,LM,midfielder
Davi Parrela,mid age,average,cheap,average,average,average,Medium,€5.5M,€16K,5500000.0,16000.0,RCB,defender
N. Domínguez,mid age,average,cheap,average,good,average,Medium,€7M,€12K,7000000.0,12000.0,CDM,midfielder
C. Dawson,mid age,average,cheap,average,good,average,Medium,€6M,€32K,6000000.0,32000.0,RCB,defender
A. Rusnák,young,average,cheap,good,average,fast,High,€10M,€8K,10000000.0,8000.0,CAM,midfielder
Paulo Oliveira,mid age,average,cheap,average,good,average,Medium,€7.5M,€21K,7500000.0,21000.0,RCB,defender
Tozé,mid age,average,cheap,good,average,fast,High,€10M,€11K,10000000.0,11000.0,RM,midfielder
R. Ruidíaz,mid age,average,cheap,average,average,fast,High,€8M,€10K,8000000.0,10000.0,ST,striker
J. Hogg,mid age,average,cheap,average,good,average,Medium,€6M,€42K,6000000.0,42000.0,CM,midfielder
L. Holtby,mid age,average,cheap,average,good,fast,Medium,€8M,€16K,8000000.0,16000.0,LCM,midfielder
A. Djiku,young,average,cheap,good,good,fast,Medium,€9M,€18K,9000000.0,18000.0,LCB,defender
O. Alonso,mid age,average,cheap,average,good,average,Medium,€4.4M,€8K,4400000.0,8000.0,RDM,midfielder
S. Berge,young,average,cheap,good,good,fast,Medium,€11.5M,€11K,11500000.0,11000.0,RCM,midfielder
C. Zambrano,mid age,average,cheap,average,good,average,Medium,€7M,€25K,7000000.0,25000.0,CB,defender
M. Antonio,mid age,average,cheap,average,good,fast,High,€8M,€69K,8000000.0,69000.0,RM,midfielder
J. Clasie,mid age,average,cheap,average,good,average,Medium,€8.5M,€44K,8500000.0,44000.0,RCM,midfielder
Diego Rico,mid age,average,cheap,good,good,fast,Medium,€8M,€49K,8000000.0,49000.0,LB,defender
Mossoró,old,average,cheap,average,average,fast,High,€3.9M,€25K,3900000.0,25000.0,CAM,midfielder
G. Donsah,young,average,cheap,good,good,fast,Medium,€10.5M,€27K,10500000.0,27000.0,CM,midfielder
Felipe,old,average,cheap,average,average,slow,Low,€2.7M,€13K,2700000.0,13000.0,LCB,defender
S. Fofana,young,average,cheap,good,good,fast,High,€9M,€22K,9000000.0,22000.0,RCM,midfielder
Pablo Santos,mid age,average,cheap,average,good,average,Medium,€7M,€13K,7000000.0,13000.0,LCB,defender
J. Svensson,mid age,average,cheap,average,good,fast,High,€7M,€13K,7000000.0,13000.0,RB,defender
E. Roco,mid age,average,cheap,average,average,average,Medium,€7M,€36K,7000000.0,36000.0,CB,defender
F. Midtsjø,young,average,cheap,average,good,fast,High,€8.5M,€13K,8500000.0,13000.0,CM,midfielder
Francis,young,average,cheap,good,average,fast,Medium,€9M,€19K,9000000.0,19000.0,RM,midfielder
Ivi,young,average,cheap,good,average,fast,Medium,€9M,€19K,9000000.0,19000.0,LM,midfielder
Unai Núñez,young,average,cheap,good,average,average,Medium,€8.5M,€14K,8500000.0,14000.0,CB,defender
L. Lerager,young,average,cheap,average,good,average,High,€8.5M,€31K,8500000.0,31000.0,CM,midfielder
P. De Blasis,mid age,average,cheap,average,good,fast,High,€6.5M,€21K,6500000.0,21000.0,LM,midfielder
M. Zajc,young,average,cheap,good,average,fast,High,€9.5M,€13K,9500000.0,13000.0,CAM,midfielder
J. Stanislas,mid age,average,cheap,average,average,fast,High,€6.5M,€55K,6500000.0,55000.0,RM,midfielder
Lucas Evangelista,young,average,cheap,good,average,fast,High,€9M,€21K,9000000.0,21000.0,CM,midfielder
M. Stoch,mid age,average,cheap,average,average,fast,High,€6.5M,€1K,6500000.0,1000.0,RM,midfielder
S. van Beek,young,average,cheap,average,average,average,Low,€7M,€11K,7000000.0,11000.0,CB,defender
Fabrio Farinha,mid age,average,cheap,average,average,fast,High,€7M,€31K,7000000.0,31000.0,LAM,midfielder
Fran Sol,mid age,average,cheap,average,good,average,Medium,€8M,€11K,8000000.0,11000.0,ST,striker
R. Otero,mid age,average,cheap,average,average,fast,High,€8M,€23K,8000000.0,23000.0,LM,midfielder
G. Maripán,young,average,cheap,average,average,slow,Low,€7.5M,€17K,7500000.0,17000.0,LCB,defender
M. Braithwaite,mid age,average,cheap,average,good,fast,Medium,€8M,€53K,8000000.0,53000.0,ST,striker
E. Dilaver,mid age,average,cheap,average,average,average,Medium,€6.5M,€1K,6500000.0,1000.0,LCB,defender
R. Álvarez,mid age,average,cheap,average,average,fast,High,€6.5M,€21K,6500000.0,21000.0,CAM,midfielder
